fecha,pm25,Generated
2017-02-28 18:00:00,37,16.895580
2017-02-28 18:00:00,15,18.916973
2017-02-28 19:00:00,37,21.485739
2017-02-28 19:00:00,26,24.984110
2017-02-28 20:00:00,33,28.078003
2017-02-28 20:00:00,12,29.525131
2017-02-28 21:00:00,14,27.458199
2017-02-28 21:00:00,13,21.612337
2017-02-28 22:00:00,14,16.485752
2017-02-28 22:00:00,17,14.887809
2017-02-28 23:00:00,29,15.559539
2017-02-28 23:00:00,18,16.962477
